X.ID_REF	IDENTIFIER	GSM1356340	GSM1356341	GSM1356342	GSM1356328	GSM1356329	GSM1356330	GSM1356331	GSM1356332	GSM1356333	GSM1356334	GSM1356335	GSM1356336	GSM1356337	GSM1356338	GSM1356339	GSM1356325	GSM1356326	GSM1356327
1767176_s_at	pepE	10.8065	10.8439	10.7404	10.6844	10.5404	10.5127	9.95414	10.0434	9.88241	10.2778	9.90459	9.85255	11.821	11.6602	11.5311	11.637	11.4421	11.4086
1766129_s_at	pepN	12.523	12.2916	12.1103	12.0543	12.1739	12.1313	12.1819	12.3806	12.2789	12.3799	12.3131	12.3714	12.3689	12.3277	12.2994	12.7742	12.7118	12.7289
1763007_s_at	pepP	12.6452	12.4644	12.4104	12.3809	12.3665	12.3513	12.8868	13.0309	12.8535	12.7144	12.7456	12.7606	12.9444	12.8095	12.8474	12.9145	12.9362	12.9294
1767143_s_at	pepQ	12.0943	11.9029	11.7941	11.7921	11.8859	11.7844	12.122	12.3297	12.2561	12.1301	12.1015	12.18	13.006	13.0306	13.0099	12.5015	12.3459	12.2671
1766280_s_at	pepT	9.78944	9.92234	9.35089	9.63281	9.6162	9.55897	9.99732	10.1662	10.0084	10.1232	10.1842	10.2154	10.452	10.214	9.89798	11.6589	11.3835	11.2857
1760675_s_at	per	3.331	3.34302	3.24596	3.34105	3.29725	3.43727	3.45922	3.18684	3.34424	3.58807	3.56502	3.42818	3.32904	3.79016	3.34959	3.23762	3.34105	3.32561
1759253_at	perM	5.52743	5.57879	5.69296	5.54615	5.6632	5.66043	4.89099	5.01055	5.63335	5.33131	5.66072	5.29442	5.61841	5.51508	6.21021	5.14286	5.31197	5.26774
1764427_at	perR	6.90163	6.61361	6.92391	6.6023	6.94396	6.94396	7.42145	7.65709	6.91711	6.92165	6.97827	7.02387	5.53344	5.40704	5.38444	7.13358	7.03561	6.87677
1765091_at	pfkA	12.4069	12.326	12.1608	12.0713	12.024	11.9843	12.6932	12.6403	12.7666	12.2563	12.277	12.3401	12.8208	12.831	12.7334	13.3067	13.1016	13.0633
1768757_s_at	pfkB	10.3674	9.96793	9.95248	9.75305	9.85142	9.76779	11.7354	11.7843	11.692	11.5218	11.6766	11.6111	11.1901	11.255	11.2496	10.202	10.1628	10.1698
1759542_s_at	pflA	11.332	11.4148	11.3526	11.2406	11.2401	11.1575	12.2135	12.0016	12.0581	11.4864	11.5872	11.5196	12.1228	12.1254	11.8842	11.6684	11.5381	11.4848
1764402_s_at	pflC	7.52557	7.41445	7.47833	7.14393	7.27474	7.16598	7.52017	7.37031	7.06574	7.20085	7.06163	6.97203	7.2242	7.41033	7.28455	8.12985	7.6195	7.65979
1763152_s_at	pflD	8.45039	8.39262	8.04874	7.62364	7.88317	7.69081	7.81316	7.4617	7.36634	7.47082	7.43724	7.40824	7.90122	7.89399	7.68169	8.71579	8.4245	8.54441
1765885_s_at	pfs	13.0476	12.9643	12.9254	12.8446	12.7517	12.7991	13.1659	13.1375	13.0787	12.9484	13.036	12.963	13.4604	13.4568	13.4381	13.0478	12.9983	13.0241
1769025_s_at	pgaA	7.64364	7.41654	7.66085	7.81501	7.68778	7.8692	7.67071	7.86781	7.87253	8.00639	7.39693	7.49166	7.7769	7.81019	7.39628	7.65931	7.72173	7.87253
1766584_s_at	pgaB	7.64254	7.52156	7.65044	7.52437	7.78282	7.68503	7.1547	7.06846	7.41387	7.27255	7.29269	7.31991	7.33192	7.40028	6.86975	7.71519	7.65388	7.60729
1767075_s_at	pgaD	8.3637	8.74176	8.58143	8.83865	8.8657	9.05737	10.976	10.0635	9.93723	9.3487	9.71318	9.70008	8.53246	8.4062	8.34489	8.30166	8.72563	8.81887
1760943_s_at	pgi	12.6381	12.4581	12.3156	12.3491	12.4296	12.3475	11.3534	12.1147	11.8299	12.4016	12.2646	12.3309	12.6864	12.6596	12.759	12.8443	12.8692	12.7786
1765539_s_at	pgk	13.807	13.6715	13.6	13.6058	13.5599	13.4975	13.4821	13.6921	13.5725	13.8039	13.7959	13.8525	14.162	14.176	14.1182	14.0229	13.9292	13.9352
1759097_at	pgm	8.37838	8.32254	8.31107	8.35437	8.29034	8.37838	7.72172	7.86663	8.4795	8.58487	8.48685	8.47888	8.44417	8.37758	8.45561	8.15341	8.10454	8.0647
1765591_s_at	pgpA	10.5843	10.9086	10.8185	10.9244	11.0151	10.9792	10.4108	10.7011	10.2622	10.7813	10.7296	10.7425	10.6368	10.575	10.5543	10.8457	10.8105	10.751
1766437_s_at	pgpB	9.13142	9.19242	9.21312	9.20431	9.22723	9.39052	9.33437	9.28308	8.95155	9.30407	9.46171	9.5114	8.6912	8.75903	8.46466	9.30352	9.38336	9.33687
1759645_s_at	pgsA	10.5272	10.6665	10.4379	10.3998	10.397	10.4313	9.6782	9.84549	9.77066	10.6221	10.5707	10.5681	11.1608	11.0863	10.9514	11.4878	11.1757	11.1138
1761329_at	pgtA	4.61338	4.8395	4.51627	4.91358	5.07792	4.87087	4.80225	4.54153	3.83175	4.54249	4.31454	4.67837	5.38562	5.03381	5.38745	4.36436	4.67837	4.49663
1768462_at	pgtB	5.04859	4.78883	5.08186	5.03755	4.88047	4.90745	4.77484	5.0737	4.68077	4.71368	4.81139	4.52475	5.49178	5.3905	5.49917	4.60199	4.62755	4.70183
1759851_at	pgtC	5.90245	6.08107	6.03592	6.27888	6.13459	6.0647	5.881	6.15376	6.4455	5.98747	6.23758	5.88524	6.21337	6.17123	6.69707	5.69401	5.87882	5.78368
1760036_at	pgtP	5.11509	5.06392	4.96367	5.24152	4.92506	5.1382	4.77315	5.00965	4.59464	4.67073	5.04094	4.81091	5.07536	5.21729	4.90614	4.803	5.10724	5.32411
1760182_s_at	pheA	11.3493	11.2819	11.1619	11.2375	11.3286	11.2882	11.1187	11.0689	11.2198	11.8551	11.7973	11.8677	10.7978	10.795	10.7971	10.9631	11.087	11.0994
1761080_x_at	pheL	8.8729	9.75804	9.9797	9.94121	9.96529	10.1763	10.7157	10.2917	10.7644	10.5657	10.7308	10.6619	7.71632	7.84536	7.93121	9.10762	9.68314	9.87572
1766977_s_at	pheM	9.00162	9.70942	10.4758	10.0759	10.3048	10.6299	9.63365	9.3119	9.74421	9.7903	9.91599	10.0089	7.63411	8.00579	8.02607	9.16788	9.08027	9.13678
1759541_s_at	pheP	5.20964	5.53688	5.7461	5.26736	5.12293	4.87949	4.45727	4.71701	5.17697	4.99347	5.09629	5.22356	5.50578	5.31469	5.68826	4.97948	4.28751	4.68127
1766499_s_at	pheS	13.384	13.1209	13.1844	13.284	13.2584	13.1998	12.6324	12.475	12.5735	13.1384	13.1946	13.1768	12.9978	12.8794	12.9182	13.0132	12.9645	12.979
1761950_s_at	pheT	13.4567	13.2098	13.0692	13.1709	13.2038	13.1526	11.6379	12.0232	11.677	12.9123	12.8737	12.8977	13.0833	13.0619	13.0226	13.4341	13.3936	13.32
1764505_s_at	phnA	12.8327	12.8591	12.8913	12.6678	12.6794	12.6185	13.1292	12.8254	12.9791	12.653	12.8514	12.7287	13.0979	13.0883	12.9505	13.0463	13.0023	12.9815
1768688_s_at	phnB	6.80561	7.17745	7.03146	6.99495	6.99003	7.08382	8.26258	7.88016	8.01183	7.82545	7.67278	7.79963	7.61834	7.65901	7.38906	7.60804	7.17784	7.17193
1761341_at	phnC	3.34186	3.3906	3.40074	3.41545	3.27361	3.46364	3.23233	3.32603	3.51456	3.0916	3.39306	2.93974	3.55139	3.90491	3.85809	3.33401	3.38132	3.35416
1761255_s_at	phnD	6.28937	5.98876	6.09478	5.84254	5.9519	6.07137	6.35772	8.13677	6.82365	5.99304	6.25786	6.16995	6.74619	6.42274	6.88234	6.96309	6.11094	6.33399
1761539_s_at	phnE	5.16729	5.10823	4.73137	4.838	4.75761	4.65776	5.77412	6.58527	5.77392	5.41473	5.27252	5.24739	5.82899	6.04013	5.91063	7.96347	6.14545	5.89523
1761970_s_at	phnF	6.46093	6.04065	6.20991	6.25687	5.8883	6.25828	6.26662	6.65772	6.43576	6.01529	6.27638	6.34401	6.88779	6.95692	7.03313	6.90277	6.38111	6.16929
1762347_s_at	phnG	6.7958	6.65589	6.69731	6.78614	6.57471	6.45359	6.53195	6.74027	6.66586	6.48753	6.68148	6.64993	7.31143	7.2493	7.05528	7.36916	6.61597	6.80689
1761904_s_at	phnH	6.35022	6.38367	6.38633	5.90204	6.16262	5.99756	5.78373	6.45408	6.25543	6.02089	6.38056	6.20246	6.95132	7.27745	6.88234	7.26628	6.05816	6.16225
1762096_at	phnI	7.09197	6.92221	6.99803	6.97908	6.5989	6.70448	6.08391	6.4427	6.55341	6.77061	6.74208	6.83127	7.23688	7.43484	7.61029	7.8013	6.93014	6.98635
1762719_at	phnJ	5.99484	5.99484	6.13509	6.36086	6.05978	5.86357	6.08664	5.82194	6.07048	5.88841	6.03833	5.85489	6.42989	6.29178	6.16289	6.02488	5.99484	6.0769
1759644_at	phnK	6.25741	6.01386	6.43674	6.35085	6.14683	6.07011	5.85898	6.05049	6.10879	6.24887	6.07523	5.83529	6.83777	6.53247	6.80495	6.16301	6.32305	6.34801
1763409_s_at	phnL	4.70644	4.6358	4.89156	5.06801	5.22148	4.86271	4.81077	4.82722	4.40415	4.96447	4.74857	4.47725	4.87355	5.16035	5.18146	4.65221	4.68387	4.64539
1759855_at	phnM	4.8839	5.12183	4.53755	4.7663	4.86709	4.78209	4.83425	4.17312	4.75299	4.68337	4.43279	4.63145	5.14822	4.7663	4.80009	4.48934	5.00054	4.94835
1762533_s_at	phnN	7.1818	7.50778	7.44045	7.2767	7.26909	7.19886	7.20915	7.52923	7.38461	7.21028	7.25749	7.28337	7.31943	7.40716	7.23216	7.55458	7.39147	7.40242
1759980_s_at	phnO	8.01374	8.04355	8.14892	8.10599	7.97414	8.06907	8.3012	8.26824	8.26323	7.99548	8.14315	8.09377	8.06823	8.05012	7.61463	7.45666	7.27244	7.47306
1764845_s_at	phnP	7.29936	7.25287	7.09582	7.09457	7.30557	7.12788	7.20083	7.41511	7.19849	7.13469	7.04893	7.04286	6.91522	7.26725	6.74036	7.42463	6.82237	6.8076
1767525_s_at	phoA	9.371	9.29452	9.26048	9.054	9.0807	9.117	10.306	11.2219	10.6357	9.03743	9.3133	9.27874	7.85774	8.05577	7.91424	9.21764	9.24914	9.25854
1762221_s_at	phoB	9.33025	9.43273	9.45341	9.22975	9.32881	9.41527	11.4825	12.4921	11.99	10.467	11.2519	11.0999	8.99103	8.89251	8.6721	8.90598	8.98603	8.95515
1764534_s_at	phoE	7.63112	7.83558	7.63967	7.72822	7.57857	7.66108	8.23674	10.7064	9.05771	7.89213	7.83484	7.89802	7.57043	7.52943	7.75924	7.93889	7.74779	7.70295
1762461_s_at	phoH	9.18335	9.38356	9.21754	9.35851	9.17098	9.40586	11.2751	11.6114	11.5895	12.257	12.6351	12.6205	10.4642	10.5101	10.5884	8.95687	9.6133	9.61793
1761628_s_at	phoP	12.1299	12.1899	12.1243	12.0126	12	12.0857	13.1365	13.2543	13.3013	12.995	13.0012	13.0094	10.9975	10.9694	10.7551	12.4057	12.4595	12.5011
1766276_s_at	phoQ	10.6145	10.559	10.7404	10.6465	10.6726	10.7135	10.8927	11.2281	11.1912	11.4294	11.3674	11.4425	9.28024	9.29401	9.23027	10.5339	10.5473	10.7365
1762633_s_at	phoR	7.78101	8.08344	8.14991	7.79608	8.18976	8.25648	8.5097	10.4493	9.52126	8.82023	9.39598	9.28847	7.12093	7.00237	7.05998	7.18068	7.4376	7.40597
1766997_s_at	phoU	10.9635	11.2575	11.0144	10.7409	10.9672	10.8081	11.5045	12.5856	12.0142	11.3912	11.9337	11.7737	11.2057	11.246	11.0775	11.0392	11.167	10.9539
1763792_at	php	6.159	6.43829	6.45092	6.03484	6.36375	6.1572	6.25867	6.36987	6.51368	6.2249	6.18918	6.20361	6.438	6.21861	6.39092	7.06604	6.36375	6.54741
1767684_s_at	phpB	9.97842	9.615	9.83299	9.81036	9.82239	9.9997	8.14224	8.62662	8.33171	9.57541	9.38308	9.55525	9.09324	9.16277	8.89802	9.14461	9.08921	8.9919
1760354_at	phr	8.04495	7.80965	7.89154	7.76459	7.76132	7.90038	7.10681	7.45488	7.34017	7.66738	7.7003	7.70637	7.57884	7.29069	7.4337	8.14766	8.10152	7.85839
1766658_at	phrB	3.85534	3.96484	4.21489	3.89889	3.89978	3.8559	4.23816	3.86526	4.4431	3.8524	4.39885	3.62829	4.29003	4.43381	4.36717	3.93401	3.92899	3.97004
1759938_at	pinE	6.28837	6.28837	6.4537	6.41997	6.17478	6.29316	6.32457	6.68231	6.69811	6.1841	6.41674	6.31146	5.62712	5.73399	6.28565	6.65725	5.84533	5.76128
1765484_s_at	pinH	3.89845	4.13137	4.13469	4.07167	3.62928	3.83704	4.10326	3.85621	3.59577	3.55139	3.76908	3.82768	4.09525	4.1218	4.36438	3.82409	3.71445	3.79617
1763883_s_at	pinO	8.22901	8.22367	8.21707	8.15807	8.39107	8.205	9.44901	9.16282	9.35661	8.56716	8.83534	8.84442	7.52405	7.38435	7.11275	8.2536	8.37815	8.22659
1764788_s_at	pitA	11.9298	11.7924	11.9277	11.8963	11.9352	11.9428	10.5799	10.9233	10.7111	11.0864	11.1961	11.1559	11.5773	11.5688	11.3727	11.2576	11.3518	11.3411
1760834_s_at	pitB	6.95644	6.82409	6.82835	6.90863	6.78545	6.68577	6.67586	6.73519	6.98058	6.82001	6.6306	6.77185	7.31098	7.50053	7.69503	7.08964	6.92814	6.93519
1764158_at	pldA	4.24835	4.34544	4.3887	4.56158	4.20131	4.26783	4.08106	4.05235	4.16062	3.77748	4.04926	4.1023	4.50115	4.60147	4.70544	4.00071	4.12491	4.43226
1767020_s_at	pldB	10.6377	10.6913	10.7685	10.7985	10.8445	10.8745	10.9686	10.9462	10.9125	10.6425	10.7443	10.8215	11.5551	11.5569	11.3982	10.7431	10.5067	10.595
1764259_s_at	plsB	12.1004	11.959	11.8685	12.0851	12.0651	12.1009	10.5393	10.8422	10.5427	11.8539	11.6383	11.6131	12.0945	12.0779	11.9727	12.2874	12.1906	12.1635
1761487_s_at	plsC	11.6898	11.5261	11.5855	11.5464	11.5693	11.4221	11.0704	10.9355	11.0798	11.4622	11.5326	11.5761	10.9897	11.0216	10.7204	10.936	11.0476	11.0866
1765839_s_at	plsX	12.8479	12.7401	12.8893	12.8539	12.8466	12.7778	12.4294	12.4069	12.3166	12.281	12.4098	12.4183	12.9268	12.8946	12.8661	12.4049	12.4587	12.5144
1763882_at	pmbA	4.76941	4.61655	4.76706	5.18542	4.68426	4.85933	4.39084	4.70263	4.82094	4.72851	4.72924	4.70259	5.06335	5.36009	5.16423	4.53503	4.46499	4.59303
1765340_s_at	pmrD	11.5729	11.9303	11.3897	11.3424	11.2078	11.2002	12.5652	12.4323	12.5791	12.3587	12.3487	12.4371	11.4171	11.2543	11.325	11.9194	11.948	12.0554
1767385_s_at	pncB	12.0318	11.6943	11.8763	11.6614	11.6579	11.6771	11.492	11.6204	11.5893	11.882	11.9871	12.0299	11.0386	11.0897	11.034	10.7084	11.098	11.0743
1762837_s_at	pnp	13.8481	13.7437	13.7104	13.7133	13.7217	13.63	12.6589	12.999	12.7777	13.5556	13.491	13.5274	13.4415	13.4232	13.3981	13.7634	13.8492	13.7961
1766964_s_at	pntA	12.6182	12.5157	12.415	12.3728	12.3593	12.3569	12.3666	12.5982	12.4486	12.7037	12.7443	12.7308	11.5113	11.4768	11.3833	12.648	12.6861	12.5905
1765850_s_at	pntB	11.686	11.6956	11.6645	11.7294	11.7602	11.7028	11.0543	11.4305	11.1536	11.8238	11.7252	11.7444	10.7047	10.7209	10.6464	12.1032	12.0186	11.9483
1761748_s_at	pnuC	8.37108	8.3866	8.28136	8.28262	8.33397	8.21395	9.60295	9.45243	9.37376	8.84169	8.92857	8.95995	8.289	8.46705	8.1209	9.11174	8.86296	8.7556
1761663_s_at	polA	11.8737	11.6902	11.5496	11.462	11.484	11.3884	10.8771	11.6099	11.4961	11.5465	11.413	11.5159	12.1691	12.1952	12.1376	12.3309	12.3017	12.1678
1761269_s_at	polB	4.5287	4.60378	4.37733	4.7202	4.51589	4.54225	4.33139	4.34197	4.25235	4.35233	4.27592	4.43843	4.56509	4.95767	5.01972	4.47725	4.3994	4.55148
1759599_s_at	potA	12.3937	12.0777	12.2863	12.2445	12.2909	12.1783	10.776	10.6492	10.4545	11.4446	11.509	11.3533	11.2627	11.289	10.9383	10.8336	11.2631	11.2321
1768065_s_at	potB	11.7979	11.5124	11.6471	11.709	11.7244	11.6782	9.15569	9.39377	8.7384	10.5831	10.4012	10.3419	11.0371	11.0586	10.633	10.8594	11.0239	10.9384
1766747_s_at	potC	12.0846	11.793	11.9132	11.8211	11.9114	11.8589	8.96617	9.45429	8.94911	10.7216	10.5276	10.511	11.6183	11.603	11.3277	11.6165	11.6216	11.6869
1768049_s_at	potD	13.2033	13.2327	13.1938	13.2539	13.2437	13.2355	10.8682	11.1279	10.7902	12.5033	12.3563	12.2673	12.9727	12.9192	12.775	13.2387	13.2686	13.1755
1767922_s_at	potE	7.22129	7.50215	7.45764	7.25362	7.58839	7.52253	8.24255	8.05074	7.97826	7.71911	7.7875	7.76061	7.21154	7.50795	7.14647	7.8284	7.6208	7.50434
1759866_s_at	potF	4.2523	5.44439	4.75316	4.531	4.10556	4.61583	3.46553	3.88571	3.95193	4.17456	4.17181	3.67256	4.67679	4.69365	4.8722	3.96702	3.78279	4.21207
1759357_at	potG	4.47631	4.63766	4.34208	4.43617	4.48332	4.41963	4.82355	4.78568	4.60108	4.60571	4.65608	4.43372	4.75876	4.63007	4.64145	4.02143	5.01501	4.47631
1765887_s_at	potH	7.67024	7.66537	7.56686	7.6076	7.50507	7.57541	7.05904	7.34495	7.06898	7.31522	7.13864	7.09539	6.84008	7.11	7.24224	7.58287	7.50796	7.45286
1765220_s_at	potI	7.69513	8.13068	7.99187	8.06573	8.07253	8.00537	8.21706	8.14219	7.89062	7.84476	7.94344	7.87738	7.35324	7.5158	7.79255	7.94292	7.68133	7.64821
1762680_at	poxB	8.75795	8.02375	8.04156	8.51132	8.29696	8.284	8.52393	8.54978	8.44313	8.43413	8.01334	8.13491	10.1424	10.0776	10.2485	9.33558	8.94088	9.05717
1761020_at	PP1PHDDOC-doc	5.15696	5.48526	4.92737	4.87355	4.86641	4.97051	5.02579	4.72374	4.97845	5.02098	4.92952	4.76967	5.53714	5.50928	5.893	4.69534	5.00724	4.74477
1761228_at	PP1PHDDOC-gp10	3.43875	3.27349	3.44976	3.29956	3.44514	3.29439	3.14582	3.41228	3.14283	3.34336	3.33955	3.04072	3.26405	3.57489	3.80012	3.02147	3.35897	3.71616
1765977_at	PP1PHDDOC-orf	4.76626	4.79141	4.94112	4.84198	4.70992	4.84198	5.21021	4.91602	4.96929	4.75844	4.71424	4.84198	5.44072	5.54701	5.73347	4.03522	4.96917	4.79964
1759689_at	PP1PHDDOC-phd	5.6624	5.67095	5.6294	5.85092	5.49056	5.46556	5.34223	5.309	5.46747	5.57246	5.34678	5.28631	5.72953	6.11565	6.09665	5.58211	5.55061	5.65524
1765318_at	PP1REP-parA	4.5182	4.82785	4.72981	4.541	4.68691	4.46046	4.17576	4.11041	4.56346	4.49135	4.67483	4.48198	5.02867	5.05087	4.63737	4.41819	4.40722	4.57984
1765443_at	PP1REP-parB	4.98444	4.89718	4.64528	4.72622	4.46567	4.53812	4.50693	4.39955	4.59637	4.68692	4.60679	4.62216	5.30232	4.95839	5.20622	4.43024	4.88827	4.99557
1766482_at	PP1REP-repA	5.26698	5.79116	5.7257	5.93243	5.62156	5.49152	5.70838	5.65654	5.45042	5.66142	5.31753	4.92752	5.90131	5.87044	6.00764	5.13481	6.05397	5.93411
1768195_at	PP1REP-URF	4.95423	4.8866	5.23218	5.13804	5.28661	5.04444	4.52153	4.93641	5.04602	5.42202	4.63378	4.68435	5.17513	5.29175	5.31414	4.79261	4.88745	4.94691
1764409_s_at	ppa	13.8996	13.9805	14.0452	13.9887	13.976	14.0108	13.5537	13.4396	13.5979	13.0659	13.1212	13.0485	13.8408	13.8958	13.7559	13.7574	13.7614	13.8321
1766793_s_at	ppc	11.6682	11.5626	11.3453	11.2892	11.3281	11.2605	10.9879	11.0633	11.0092	11.6949	11.5933	11.6629	11.5063	11.3316	11.4634	12.351	12.3575	12.2047
1767550_s_at	ppdA	8.23439	8.22237	8.18424	7.5941	7.87508	7.58273	8.32078	8.00992	8.37278	7.93954	7.89583	7.92319	8.57077	8.47746	8.57986	8.48535	8.25526	8.13132
1761745_s_at	ppdB	7.59629	7.49009	7.23295	7.05986	7.40223	7.35095	7.55022	7.30193	7.4872	7.21361	7.30797	7.28497	7.43885	7.31984	7.17692	7.69691	7.36398	7.59139
1762497_s_at	ppdC	8.52022	8.40175	8.36249	8.15952	8.31596	8.12854	8.83853	8.64289	8.63242	8.36824	8.31441	8.28664	8.40661	8.34896	8.12312	8.5864	8.6642	8.5275
1767422_s_at	ppdD	6.95136	6.96336	7.14346	6.88565	6.64637	6.56448	7.33539	7.28068	7.4095	6.85699	6.83128	6.78642	7.04469	7.09804	7.19208	7.69055	7.07128	7.07806
1760103_s_at	pphA	7.32979	7.82073	7.90099	7.77117	7.62398	7.82073	8.76835	8.76975	8.74291	8.02543	8.22277	8.27838	7.25003	7.36284	7.78063	7.75676	7.40478	7.34167
1761104_s_at	pphB	7.60812	7.3949	7.53596	7.44544	7.59069	7.62563	7.82437	7.66292	7.49888	7.61596	7.79609	7.76296	6.73723	6.31671	6.54135	7.22872	7.02018	6.91327
1763873_s_at	ppiA	12.4515	12.4653	12.5937	12.9433	12.8931	12.9	12.8948	12.906	12.7658	13.0535	13.2037	13.1542	11.3581	11.3669	11.1871	11.4406	11.6648	11.6412
1768443_s_at	ppiB	13.1684	13.3264	13.3237	13.3528	13.3615	13.3715	13.0883	13.1964	13.1259	13.259	13.238	13.2107	13.323	13.3402	13.108	12.9321	12.9611	12.9225
1765631_s_at	ppiC	11.8445	12.1476	12.1769	11.9863	12.044	12.0673	12.2545	11.9977	12.1348	11.7315	11.8098	11.7053	13.1337	13.1462	13.1724	11.6158	11.683	11.7902
1763250_s_at	ppk	4.93616	4.68134	4.54378	4.61519	4.62292	4.57299	3.77275	4.08837	4.11305	4.64818	4.1337	4.38619	4.84123	4.84731	4.86178	4.64818	4.54378	4.9164
1759847_s_at	ppnK	10.6296	10.6113	10.4386	10.2632	10.2812	10.0697	9.22344	9.76711	9.68185	10.3695	10.3319	10.3284	10.7363	10.7922	10.6891	10.9075	10.9567	10.9501
1760127_at	pppA	8.75852	8.41463	8.90874	8.40062	8.57257	8.53992	8.28235	7.988	8.06131	8.12147	8.01221	8.08349	8.29357	8.18389	7.96968	7.86912	8.47365	8.31294
1760363_s_at	ppsA	13.5432	13.3609	13.3502	13.4352	13.4308	13.4064	11.9042	12.419	12.1309	13.2338	13.1501	13.1879	13.829	13.8175	13.7353	13.4452	13.5089	13.4001
1768446_s_at	ppx	10.8484	10.5444	10.6287	10.4646	10.5016	10.3916	8.59464	9.14235	8.56842	10.3189	10.0885	10.2269	10.0313	9.99063	9.72966	10.3452	10.269	10.2293
1760094_s_at	pqiA	9.72972	9.55099	9.75478	9.77025	9.80498	9.8376	8.85589	8.90228	8.33707	8.92926	8.96662	8.94735	9.03766	8.91604	8.55964	9.1667	9.44908	9.20503
1763242_s_at	pqiB	10.9052	10.9183	10.8034	10.8015	10.8418	10.7783	9.38045	9.6373	9.29778	10.2752	10.0549	10.0213	10.0445	10.0259	9.79543	10.5329	10.6299	10.5331
1764150_s_at	pqqL	10.7959	10.4127	10.156	9.85194	9.89517	9.71268	7.97859	7.82776	7.63613	8.38593	8.22287	8.2598	9.34645	9.36972	9.31283	9.95921	10.186	10.1816
1764737_s_at	prc	11.9768	12.1244	12.1202	12.1777	12.1874	12.1662	10.8253	10.9102	10.7129	11.6914	11.6455	11.5389	11.1458	11.2042	11.1253	11.269	11.4608	11.5962
1767618_s_at	prfA	11.894	11.6883	11.7168	11.8314	11.8092	11.7497	10.211	10.5532	10.2582	11.7579	11.8259	11.7876	11.6935	11.5751	11.4881	11.1905	11.2127	11.2306
1768494_s_at	prfB	13.3613	13.1476	13.1528	13.1338	13.1469	13.135	12.8248	12.8005	12.6611	12.9797	13.0346	13.0784	13.1586	13.1445	13.0653	12.7038	12.8128	12.8645
1765689_s_at	prfC	12.8218	12.6173	12.5819	12.6299	12.5867	12.5872	11.8958	12.0612	11.9505	11.944	11.8992	11.8581	12.7613	12.81	12.6323	12.2075	12.5254	12.3591
1764653_at	prfH	5.14952	5.1754	4.96627	5.26686	5.40454	5.60346	4.77175	4.98281	4.78707	4.7806	4.96627	4.94325	5.30849	5.37007	5.35404	4.65181	5.04135	5.13198
1759637_at	priA	10.0087	9.60843	9.7474	9.8019	9.77722	9.76624	9.4484	9.54068	9.22348	9.53525	9.61478	9.6193	10.1171	10.0852	9.92398	9.25396	9.30324	9.40228
1766425_s_at	priB	14.4922	14.381	14.41	14.3784	14.3822	14.3648	14.4267	14.2609	14.2385	14.1989	14.2037	14.1633	14.3473	14.3465	14.2751	14.4325	14.4718	14.4774
1759306_at	priC	6.00483	6.34346	6.14397	6.08449	6.25183	6.36411	5.93759	6.12377	6.40226	5.74666	6.56898	6.25282	6.37251	6.83005	6.41834	5.70822	5.43741	5.50261
1760929_s_at	prkB	9.5361	9.4535	9.38092	9.26285	9.36803	9.37918	9.67782	10.0873	9.90458	9.40233	9.32487	9.38044	10.003	9.89547	9.90421	10.3577	10.2926	10.1993
1761621_s_at	prlC	10.6162	10.7205	10.4433	10.5623	10.8232	10.6649	11.4025	11.916	11.5042	12.3311	12.1897	12.3682	11.5713	11.5543	11.4594	10.6018	10.7396	10.5773
1761642_s_at	prmA	11.8568	11.6589	11.8044	11.5512	11.666	11.6124	9.61467	9.94818	9.76888	10.6274	10.5318	10.4598	11.9301	11.9702	11.7766	11.3816	11.462	11.4911
1759790_at	prmB	12.4993	12.3085	12.4035	12.4063	12.4126	12.4387	12.461	12.4815	12.3186	12.6163	12.6123	12.6969	12.2648	12.1583	12.0725	12.3241	12.5113	12.4734
1761322_s_at	proA	11.5443	11.5022	11.3646	11.4854	11.5912	11.4706	11.3156	11.4327	11.1773	11.7647	11.6809	11.7244	10.6883	10.663	10.3543	11.3443	11.4904	11.3708
1763620_at	proB	6.44055	6.36847	6.50329	6.48817	6.38498	6.44096	6.70935	6.39781	6.6729	6.54683	6.22263	6.4606	6.39712	6.14019	6.31406	5.95023	6.26847	6.21632
1763581_s_at	proC	11.0423	11.0082	10.8711	10.707	10.7778	10.6841	11.151	11.3467	11.1258	10.8371	10.7915	10.7729	11.366	11.3794	11.3781	11.4989	11.366	11.379
1764343_s_at	proP	10.967	10.9862	10.9763	10.7924	10.9255	10.9101	10.9237	11.0991	11.0758	11.3205	11.4789	11.4682	10.3018	10.3122	10.1585	11.2027	10.8807	10.9614
1767303_s_at	proQ	13.5897	13.6442	13.6442	13.7954	13.7445	13.6918	12.783	13.0663	12.7508	13.4073	13.4184	13.3873	12.7412	12.7985	12.6074	12.8714	12.9776	12.9915
1760510_s_at	proS	13.2594	13.1573	13.0956	13.21	13.1741	13.1409	12.7417	12.7504	12.4701	13.0552	13.0495	13.0056	13.4126	13.3614	13.3233	13.0034	13.0264	13.1196
1760798_s_at	proV	12.4054	12.4611	12.257	12.1101	12.2252	11.9873	12.1424	11.9952	11.7385	12.5802	12.3854	12.3641	12.0954	12.0982	12.3391	11.9448	12.3195	12.147
1762777_s_at	proW	11.7811	11.6744	11.5109	11.2103	11.3158	11.1647	10.8736	10.6629	10.6511	11.6229	11.4097	11.3997	11.5854	11.5445	11.8086	11.4204	11.7922	11.6846
